crime_code,year,latitude,longitude
99,1,55.6037,13.1099
99,1,55.6018,13.1085
99,1,55.6073,12.9826
99,1,55.6149,13.0465
99,1,55.6025,13.1093
99,1,55.6143,13.01
99,1,55.6054,13.0132
99,1,55.6033,12.9879
99,1,55.5773,13.0336
99,1,55.6311,13.0663
99,1,55.5742,12.988
99,1,55.608,13.0327
99,1,55.6102,12.9852
99,1,55.5763,13.0291
99,1,55.6103,13.0107
99,1,55.5931,13.0436
99,1,55.5958,12.9927
99,1,55.6252,13.0629
99,1,55.6059,13.034
99,1,55.5676,12.9426
99,1,55.5675,13.0251
99,1,55.6184,13.0131
99,1,55.5992,12.9671
99,1,55.5841,13.0276
99,1,55.6026,13.0487
99,1,55.5915,13.0349
99,1,55.5862,12.9868
99,1,55.5985,13.0076
99,1,55.5985,13.031
99,1,55.5944,12.9843
99,1,55.5688,12.9327
99,1,55.5979,12.9525
99,1,55.6011,13.0441
99,1,55.619,13.012
99,1,55.5978,12.9545
99,1,55.6108,13.051
99,1,55.6027,13.0167
99,1,55.6023,13.0448
99,1,55.6248,13.0546
99,1,55.5954,12.9525
99,1,55.6042,13.018
99,1,55.5971,13.068
99,1,55.5954,13.0369
99,1,55.5959,13.0203
99,1,55.5894,13.0374
99,1,55.5957,13.0346
99,1,55.6127,12.9915
99,1,55.5837,13.0321
99,1,55.5949,13.0269
99,1,55.595,13.0927
99,1,55.5839,13.0276
99,1,55.5761,13.0326
99,1,55.6022,13.0182
99,1,55.6198,13.0094
99,1,55.6031,13.0231
99,1,55.5897,12.9683
99,1,55.5981,13.0429
99,1,55.62,13.0096
99,1,55.563,13.1151
99,1,55.5798,13.0353
99,1,55.6047,13.0174
99,1,55.6086,13.0192
99,1,55.6146,13.0219
99,1,55.6153,13.0216
99,1,55.6161,13.0261
99,1,55.6021,13.0196
99,1,55.5971,13.0639
99,1,55.6182,13.0361
99,1,55.5979,13.0543
99,1,55.6032,13.0214
99,1,55.5994,13.0225
99,1,55.5861,12.9981
99,1,55.5974,12.9555
99,1,55.6191,13.0287
99,1,55.6236,13.013
99,1,55.591,13.0335
99,1,55.5854,13.08
99,1,55.5892,12.9377
99,1,55.6156,13.0158
99,1,55.6227,13.0492
99,1,55.585,12.9543
99,1,55.5954,13.0317
99,1,55.5614,13.1159
99,1,55.6167,13.0386
99,1,55.5905,13.0218
99,1,55.5939,12.9935
99,1,55.6197,13.0241
99,1,55.6217,13.034
99,1,55.5716,13.0328
99,1,55.5584,13.1173
99,1,55.5827,13.0465
99,1,55.5902,13.0386
99,1,55.608,13.0313
99,1,55.5986,13.065
99,1,55.6152,13.0407
99,1,55.578,13.0319
99,1,55.6141,13.0448
99,1,55.5859,13.0306
99,1,55.5858,12.9974
99,1,55.5959,12.9447
99,1,55.6169,13.0388
99,1,55.5967,13.0502
99,1,55.5939,13.0456
99,1,55.599,13.0513
99,1,55.5948,13.0278
99,1,55.6199,13.0491
99,1,55.6178,13.0072
99,1,55.5972,13.065
99,1,55.6272,13.0521
99,1,55.6278,13.0537
99,1,55.6026,13.031
99,1,55.6146,13.024
99,1,55.5987,12.9937
99,1,55.5988,12.996
99,1,55.5858,12.9874
99,1,55.5877,12.985
99,1,55.5928,13.0374
99,1,55.5972,13.0582
99,1,55.5631,13.1042
99,1,55.6077,13.0178
99,1,55.5845,12.9969
99,1,55.6252,13.0664
99,1,55.5545,13.1069
99,1,55.5793,13.031
99,1,55.5861,13.0293
99,1,55.5809,13.0303
99,1,55.6019,13.028
99,1,55.5923,12.9718
99,1,55.5895,12.97
99,1,55.5885,12.9903
99,1,55.6095,13.0166
99,1,55.6155,13.026
99,1,55.6299,13.0647
99,1,55.6198,13.0205
99,1,55.5812,13.0662
99,1,55.6234,13.064
99,1,55.5983,13.0495
99,1,55.6237,13.0634
99,1,55.5754,13.0341
99,1,55.6207,13.0453
99,1,55.5913,13.0229
99,1,55.6223,13.0077
99,1,55.6255,13.0043
99,1,55.5985,12.9892
99,1,55.624,13.0521
99,1,55.582,13.0337
99,1,55.5551,13.1044
99,1,55.6243,13.0529
99,1,55.6051,13.0203
99,1,55.6129,13.0529
99,1,55.6082,13.0228
99,1,55.5929,13.0203
99,1,55.5963,13.0576
99,1,55.555,13.0974
99,1,55.5966,12.9909
99,1,55.5714,13.0317
99,1,55.5944,13.0456
99,1,55.6141,13.0462
99,1,55.6054,13.0415
99,1,55.5509,13.1044
99,1,55.5922,13.053
99,1,55.5968,13.0251
99,1,55.5742,12.9853
99,1,55.5987,12.9949
99,1,55.617,13.0364
99,1,55.592,13.0713
99,1,55.5723,12.9333
99,1,55.5879,13.0592
99,1,55.5932,12.9931
99,1,55.592,13.0576
99,1,55.6209,13.0493
99,1,55.6119,13.0434
99,1,55.5879,12.9727
99,1,55.6137,13.1012
99,1,55.6024,13.0196
99,1,55.5942,13.0254
99,1,55.5725,12.9424
99,1,55.6105,13.0106
99,1,55.6017,13.0141
99,1,55.5915,12.9851
99,1,55.5563,13.0752
99,1,55.5962,13.0908
99,1,55.6274,13.0629
99,1,55.5918,12.9472
99,1,55.5906,13.0387
99,1,55.5991,12.9522
99,1,55.6011,12.9964
99,1,55.5993,13.0655
99,1,55.6199,13.0154
99,1,55.6088,13.013
99,1,55.6005,13.0273
99,1,55.6133,12.9876
99,1,55.6112,12.9971
99,1,55.6012,13.0475
99,1,55.5789,13.0236
99,1,55.6041,13.0441
99,1,55.593,13.0342
99,1,55.5815,13.0005
99,1,55.5828,12.9989
99,1,55.5977,12.9965
99,1,55.6001,13.0469
99,1,55.5773,13.0033
99,1,55.5831,13.0716
99,1,55.5957,12.9554
99,1,55.5758,13.0187
99,1,55.6202,13.0391
99,1,55.5881,13.0297
99,1,55.5967,12.9976
99,1,55.5698,13.0216
99,1,55.6004,13.0154
99,1,55.6083,13.0377
99,1,55.6115,13.017
99,1,55.6163,13.0352
99,1,55.6104,13.0153
99,1,55.5932,13.0134
99,1,55.5708,13.0326
99,1,55.6188,13.0142
99,1,55.5932,12.9858
99,1,55.5966,13.0376
99,1,55.6101,13.0233
99,1,55.5974,12.9869
99,1,55.6078,13.0254
99,1,55.6006,13.0454
99,1,55.5907,13.0335
99,1,55.6198,13.0467
99,1,55.585,13.022
99,1,55.5882,12.9263
99,1,55.6181,13.0101
99,1,55.6204,13.0392
99,1,55.6038,13.0299
99,1,55.5764,13.0322
99,1,55.6049,13.0181
99,1,55.5926,12.9914
99,1,55.5805,13.0299
99,1,55.6055,13.0392
99,1,55.608,13.1077
99,1,55.6025,13.0215
99,1,55.5896,12.9788
99,1,55.5959,13.0429
99,1,55.6082,13.0273
99,1,55.5734,13.0097
99,1,55.5943,13.0248
99,1,55.5979,13.0525
99,1,55.5988,13.0452
99,1,55.6195,13.0512
99,1,55.588,13.0686
99,1,55.6035,13.024
99,1,55.6248,12.9837
99,1,55.5858,13.0347
99,1,55.595,12.9454
99,1,55.6004,13.02
99,1,55.5689,12.9478
99,1,55.6123,13.0599
99,1,55.63,13.0648
99,1,55.5837,13.026
99,1,55.6069,12.9964
99,1,55.6219,13.0477
99,1,55.5944,13.0292
99,1,55.5718,13.0271
99,1,55.585,13.045
99,1,55.6027,13.0358
99,1,55.5535,12.9279
99,1,55.5936,13.0284
99,1,55.598,13.0936
99,1,55.6191,13.0494
99,1,55.5682,13.0957
99,1,55.6122,13.0003
99,1,55.5927,13.0441
99,1,55.581,13.0366
99,1,55.5961,13.0287
99,1,55.5834,13.0277
99,1,55.6112,12.9982
99,1,55.5992,13.0131
99,1,55.5996,13.019
99,1,55.6103,13.0115
99,1,55.6005,13.068
99,1,55.5669,13.0297
99,1,55.6196,13.0519
99,1,55.6066,12.9844
99,1,55.5737,12.943
99,1,55.6144,13.0427
99,1,55.5831,12.9957
99,1,55.6016,13.0456
99,1,55.6122,13.0591
99,1,55.5848,13.0291
99,1,55.6026,13.0144
99,1,55.5872,13.0324
99,1,55.5895,13.0321
99,1,55.5807,13.0279
99,1,55.6141,12.9752
99,1,55.603,13.0594
99,1,55.6089,12.9964
99,1,55.6078,13.0341
99,1,55.589,13.037
99,1,55.6093,13.0184
99,1,55.6201,13.05
99,1,55.605,13.0334
99,1,55.6187,13.036
99,1,55.5831,13.0284
99,1,55.6287,13.0653
99,1,55.5817,13.0212
99,1,55.5946,13.0488
99,1,55.6043,13.034
99,1,55.6084,12.9943
99,1,55.6053,13.015
99,1,55.6222,13.0533
99,1,55.6237,13.0536
99,1,55.5816,12.9964
99,1,55.5506,13.1047
99,1,55.5913,13.0356
99,1,55.5674,13.0313
99,1,55.6201,13.0489
99,1,55.6208,13.0513
99,1,55.6288,13.071
99,1,55.5969,12.99
99,1,55.619,13.0352
99,1,55.6064,13.0209
99,1,55.6095,13.0257
99,1,55.5965,13.0492
99,1,55.6083,13.0014
99,1,55.5709,13.0333
99,1,55.5712,13.0008
99,1,55.6087,13.1058
99,1,55.5993,13.014
99,1,55.5833,13.0347
99,1,55.6016,12.975
99,1,55.6115,13.0386
99,1,55.6003,13.0291
99,1,55.6264,13.0632
99,1,55.6127,13.016
99,1,55.6045,12.9871
99,1,55.6107,13.0147
99,1,55.5751,13.0263
99,1,55.6021,13.0111
99,1,55.6038,13.0358
99,1,55.5961,13.0339
99,1,55.6077,13.0377
99,1,55.589,13.0385
99,1,55.5876,13.0348
99,1,55.6197,13.0601
99,1,55.598,13.0519
99,1,55.5858,13.0339
99,1,55.613,13.0141
99,1,55.5971,13.0597
99,1,55.5943,12.9464
99,1,55.5875,12.9699
99,1,55.595,13.0363
99,1,55.5859,13.0348
99,1,55.594,13.0662
99,1,55.6359,13.0757
99,1,55.5647,13.0104
99,1,55.5973,13.0291
99,1,55.5832,13.0305
99,1,55.5976,12.988
99,1,55.6189,13.049
99,1,55.6029,13.0682
99,1,55.5823,13.0334
99,1,55.6124,13.0159
99,1,55.6092,13.0351
99,1,55.6054,12.9356
99,1,55.6047,13.0191
99,1,55.6018,13.0762
99,1,55.6039,13.0376
99,1,55.6056,12.9343
99,1,55.5957,13.0625
99,1,55.595,13.0684
99,1,55.5913,13.064
99,1,55.6011,13.022
99,1,55.6245,13.0444
99,1,55.5917,13.0366
99,1,55.5722,13.0212
99,1,55.5951,13.0285
99,1,55.5956,13.0655
99,1,55.6148,13.0234
99,1,55.6112,13.0221
99,1,55.6176,13.0228
99,1,55.5909,13.0201
99,1,55.5549,13.0954
99,1,55.5564,13.0959
99,1,55.5575,13.0923
99,1,55.5881,13.0705
99,1,55.6195,13.0322
99,1,55.6063,13.0416
99,1,55.6165,13.046
99,1,55.6043,12.9387
99,1,55.5505,13.104
99,1,55.6247,13.046
99,1,55.6265,12.9891
99,1,55.5698,13.0302
99,1,55.6091,13.0227
99,1,55.596,12.9921
99,1,55.5941,13.0609
99,1,55.6007,13.0137
99,1,55.583,13.0268
99,1,55.5847,13.0278
99,1,55.6133,13.0415
99,1,55.595,13.0271
99,1,55.5958,13.0342
99,1,55.5933,13.0349
99,1,55.6045,13.022
99,1,55.6051,12.9878
99,1,55.6131,12.9938
99,1,55.5933,13.0443
99,1,55.5736,12.9215
99,1,55.5783,13.0368
99,1,55.5933,13.0419
99,1,55.577,13.0628
99,1,55.6104,13.016
99,1,55.6017,12.9828
99,1,55.5932,13.0327
99,1,55.5928,13.0424
99,1,55.6211,13.0532
99,1,55.5673,13.0087
99,1,55.6063,12.9896
99,1,55.5919,12.9942
99,1,55.6148,13.0178
99,1,55.5995,13.0596
99,1,55.584,12.9428
99,1,55.6195,12.9884
99,1,55.6103,13.0124
99,1,55.6008,13.0106
99,1,55.6035,13.0239
99,1,55.6191,13.0524
99,1,55.5941,13.0646
99,1,55.5931,13.0653
99,1,55.5945,13.0648
99,1,55.6077,12.9994
99,1,55.5922,13.0416
99,1,55.5923,13.0428
99,1,55.5948,13.0444
99,1,55.6229,13.0515
99,1,55.5953,13.0347
99,1,55.5774,13.073
99,1,55.6047,13.0371
99,1,55.5897,13.0745
99,1,55.6086,13.0338
99,1,55.6119,12.9898
99,1,55.61,13.0401
99,1,55.597,13.0651
99,1,55.6088,13.0183
99,1,55.607,13.0377
99,1,55.5943,12.9551
99,1,55.5712,13.0288
99,1,55.5834,13.009
99,1,55.582,13.0291
99,1,55.6222,13.0539
99,1,55.57,12.9329
99,1,55.6075,13.0333
99,1,55.585,12.9993
99,1,55.6069,13.0394
99,1,55.6033,13.0429
99,1,55.5851,13.0297
99,1,55.6297,13.0577
99,1,55.5953,13.0256
99,1,55.6245,13.0641
99,1,55.6112,13.0133
99,1,55.5714,13.0329
99,1,55.6017,13.0158
99,1,55.599,13.0197
99,1,55.6079,12.99
99,1,55.6284,13.0688
99,1,55.6235,13.0737
99,1,55.5976,12.9954
99,1,55.6098,12.9855
99,1,55.5685,13.0303
99,1,55.5919,12.9398
99,1,55.6172,13.0128
99,1,55.5916,13.0449
99,1,55.6076,13.0396
99,1,55.5948,13.034
99,1,55.6179,13.0355
99,1,55.6238,13.0548
99,1,55.5912,13.0684
99,1,55.6098,13.0013
99,1,55.6073,13.0027
99,1,55.6118,13.0118
99,1,55.593,12.9744
99,1,55.6186,13.0193
99,1,55.616,13.043
99,1,55.5924,13.0307
99,1,55.6074,13.0395
99,1,55.6005,13.0506
99,1,55.5936,12.9448
99,1,55.569,12.9204
99,1,55.5933,13.0934
99,1,55.5723,13.0167
99,1,55.6166,12.9911
99,1,55.6079,13.0134
99,1,55.5718,12.946
99,1,55.6111,13.0173
99,1,55.5837,13.0712
99,1,55.5848,13.0289
99,1,55.5966,12.9936
99,1,55.628,13.0756
99,1,55.6124,13.1085
99,1,55.6073,12.9809
99,1,55.5966,13.0354
99,1,55.5967,13.0209
99,1,55.6192,13.0312
99,1,55.6218,13.0501
99,1,55.5711,13.028
99,1,55.6079,13.1041
99,1,55.6026,13.0192
99,1,55.5829,13.0219
99,1,55.6,12.9968
99,1,55.5858,13.0341
99,1,55.5891,13.0722
99,1,55.5835,12.9845
99,1,55.6168,13.0069
99,1,55.6186,13.0067
99,1,55.6262,13.059
99,1,55.6277,13.0627
99,1,55.5937,13.0316
99,1,55.5992,13.0467
99,1,55.6244,13.064
99,1,55.5886,12.9913
99,1,55.5957,13.0303
99,1,55.5788,13.0131
99,1,55.6199,13.0131
99,1,55.5738,12.988
99,1,55.5969,13.0789
99,1,55.6083,13.0122
99,1,55.6074,13.01
99,1,55.5706,13.0316
99,1,55.6217,13.0532
99,1,55.6033,13.0275
99,1,55.6094,13.0381
99,1,55.6047,13.0116
99,1,55.6202,13.0055
99,1,55.6019,13.02
99,1,55.6065,13.0383
99,1,55.5851,13.0308
99,1,55.6039,13.0368
99,1,55.6216,13.0438
99,1,55.55,13.1102
99,1,55.6036,13.0314
99,1,55.5997,13.0225
99,1,55.5928,13.028
99,1,55.5991,12.9533
99,1,55.5848,12.9843
99,1,55.6235,13.0487
99,1,55.5922,13.0195
99,1,55.599,13.0608
99,1,55.5849,12.9974
99,1,55.5841,12.9966
99,1,55.5836,12.9978
99,1,55.5735,13.0265
99,1,55.6215,13.0474
99,1,55.6107,13.0158
99,1,55.5785,13.0274
99,1,55.5982,13.0569
99,1,55.5708,12.942
99,1,55.5735,12.9448
99,1,55.5953,12.9769
99,1,55.5959,13.0312
99,1,55.5973,13.0341
99,1,55.5852,13.0365
99,1,55.6084,12.9944
99,1,55.5988,13.0669
99,1,55.5984,13.024
99,1,55.6228,13.0554
99,1,55.5837,12.9852
99,1,55.5956,13.0319
99,1,55.5782,13.0335
99,1,55.5863,12.985
99,1,55.6137,13.0303
99,1,55.6051,13.0931
99,1,55.6265,13.0681
99,1,55.6002,13.026
99,1,55.6023,13.0429
99,1,55.6049,13.0387
99,1,55.5936,13.0379
99,1,55.5791,13.0291
99,1,55.5921,13.0283
99,1,55.6057,12.9907
99,1,55.617,13.0219
99,1,55.618,13.038
99,1,55.6246,13.0517
99,1,55.5882,13.0288
99,1,55.6078,12.9965
99,1,55.6066,12.9957
99,1,55.5511,13.1063
99,1,55.6202,13.0586
99,1,55.6132,12.9968
99,1,55.576,12.9885
99,1,55.5936,13.029
99,1,55.5975,13.0356
99,1,55.5927,13.0257
99,1,55.6185,13.0426
99,1,55.6027,13.0191
99,1,55.5904,13.0146
99,1,55.6168,13.032
99,1,55.5964,13.072
99,1,55.612,13.044
99,1,55.5763,13.0254
99,1,55.6004,13.0448
99,1,55.5818,12.9966
99,1,55.5822,13.0331
99,1,55.5763,12.9861
99,1,55.6023,13.0312
99,1,55.6053,13.0382
99,1,55.6039,13.0354
99,1,55.622,13.064
99,1,55.618,13.0427
99,1,55.5803,13.0253
99,1,55.6113,13.0229
99,1,55.5959,13.057
99,1,55.6012,13.0264
99,1,55.5795,13.028
99,1,55.5803,13.0199
99,1,55.5834,13.0218
99,1,55.552,13.1081
99,1,55.5984,12.9971
99,1,55.5838,12.9678
99,1,55.5553,13.0939
99,1,55.5882,13.0495
99,1,55.6117,13.1043
99,1,55.6126,12.9923
99,1,55.6152,13.0416
99,1,55.6064,13.0316
99,1,55.593,13.0194
99,1,55.6084,12.9856
99,1,55.581,13.0327
99,1,55.5977,13.0434
99,1,55.5815,13.0718
99,1,55.5851,13.0712
99,1,55.5947,13.0668
99,1,55.6082,13.0218
99,1,55.6174,13.012
99,1,55.596,13.0293
99,1,55.6131,13.0411
99,1,55.6124,13.046
99,1,55.6106,13.0484
99,1,55.5845,13.0367
99,1,55.6014,13.0201
99,1,55.6167,13.0116
99,1,55.6025,13.0214
99,1,55.5975,12.9963
99,1,55.5997,13.0765
99,1,55.6165,13.0416
99,1,55.6182,13.0198
99,1,55.6036,13.0187
99,1,55.5844,13.0102
99,1,55.5897,13.0272
99,1,55.596,13.029
99,1,55.5981,13.048
99,1,55.61,13.0474
99,1,55.6053,13.0191
99,1,55.6002,12.9956
99,1,55.6005,12.9528
99,1,55.593,13.0644
99,1,55.5894,12.991
99,1,55.6124,13.0492
99,1,55.5896,13.0359
99,1,55.604,13.0238
99,1,55.6114,13.0449
99,1,55.6196,13.0205
99,1,55.593,13.043
99,1,55.6051,12.9357
99,1,55.6034,12.9363
99,1,55.6204,13.0151
99,1,55.5829,12.9954
99,1,55.5713,13.0337
99,1,55.617,13.0163
99,1,55.6055,13.0372
99,1,55.5753,12.9888
99,1,55.6189,13.0136
99,1,55.6036,13.0622
99,1,55.6065,13.0248
99,1,55.5809,13.0341
99,1,55.5816,12.9933
99,1,55.6169,13.0109
99,1,55.6198,13.0128
99,1,55.6073,13.0247
99,1,55.5933,13.0402
99,1,55.5837,13.0409
99,1,55.5794,13.029
99,1,55.6055,13.0158
99,1,55.6031,13.0212
99,1,55.5868,13.0519
99,1,55.5952,13.0312
99,1,55.5902,12.9516
99,1,55.5863,12.997
99,1,55.6067,12.9998
99,1,55.5954,12.9467
99,1,55.5931,12.9448
99,1,55.5971,13.0382
99,1,55.5822,12.9965
99,1,55.6112,13.0482
99,1,55.5996,12.9642
99,1,55.5646,13.0086
99,1,55.5954,13.0658
99,1,55.6077,13.0133
99,1,55.606,13.0186
99,1,55.6001,13.061
99,1,55.5755,13.0284
99,1,55.6056,13.048
99,1,55.6068,13.036
99,1,55.5778,13.0476
99,1,55.6104,12.9941
99,1,55.6164,13.0226
99,1,55.5848,12.9957
99,1,55.5867,13.0552
99,1,55.5958,13.0556
99,1,55.6054,12.9859
99,1,55.6034,13.0307
99,1,55.6236,13.0584
99,1,55.5945,13.0389
99,1,55.593,13.0384
99,1,55.6047,13.0333
99,1,55.5986,13.0472
99,1,55.5908,13.0731
99,1,55.5879,13.0377
99,1,55.5708,13.0526
99,1,55.6035,13.0254
99,1,55.6091,13.0295
99,1,55.5975,12.9384
99,1,55.6103,12.9951
99,1,55.6039,13.0189
99,1,55.6191,13.02
99,1,55.5844,12.9709
99,1,55.5978,13.0176
99,1,55.6225,13.0159
99,1,55.5923,13.0575
99,1,55.5798,13.0313
99,1,55.5973,13.0596
99,1,55.5941,13.0685
99,1,55.6084,13.0339
99,1,55.601,13.0171
99,1,55.6392,13.0746
99,1,55.6253,13.0538
99,1,55.5971,13.0619
99,1,55.5924,13.019
99,1,55.6113,12.9979
99,1,55.5919,12.9476
99,1,55.5867,13.0394
99,1,55.5944,13.0365
99,1,55.6034,13.0299
99,1,55.5773,13.0335
99,1,55.579,13.0379
99,1,55.6066,13.0684
99,1,55.5934,13.0335
99,1,55.5981,12.9945
99,1,55.6278,13.061
99,1,55.576,12.9314
99,1,55.5953,13.0418
99,1,55.585,12.9999
99,1,55.6172,13.0319
99,1,55.6174,13.0366
99,1,55.5959,13.0413
99,1,55.6055,13.0138
99,1,55.6216,13.0156
99,1,55.6202,12.9943
99,1,55.609,13.022
99,1,55.5971,12.9957
99,1,55.6295,12.9881
99,1,55.5888,13.0557
99,1,55.6015,13.027
99,1,55.5691,13.0015
99,1,55.6051,13.0898
99,1,55.5964,12.985
99,1,55.6097,13.015
99,1,55.5796,13.0374
99,1,55.5939,13.0209
99,1,55.6064,12.9844
99,1,55.578,13.0302
99,1,55.6184,13.0522
99,1,55.6243,13.0562
99,1,55.6083,13.108
99,1,55.6194,13.0267
99,1,55.6199,13.0267
99,1,55.571,13.0084
99,1,55.6057,13.0173
99,1,55.6016,13.0499
99,1,55.5915,13.0608
99,1,55.5534,13.1117
99,1,55.6163,13.012
99,1,55.5801,13.0336
99,1,55.5972,12.9448
99,1,55.5809,13.0306
99,1,55.5928,13.047
99,1,55.6266,13.057
99,1,55.5734,13.029
99,1,55.5965,12.9563
99,1,55.6062,13.0194
99,1,55.56,13.0947
99,1,55.6164,13.0209
99,1,55.6169,13.0128
99,1,55.5855,12.9864
99,1,55.6087,13.0085
99,1,55.5872,13.0413
99,1,55.5895,13.043
99,1,55.5879,13.0394
99,1,55.5882,13.041
99,1,55.6191,13.0404
99,1,55.5923,13.0338
99,1,55.6007,13.0595
99,1,55.5977,12.9441
99,1,55.6041,13.0202
99,1,55.5837,13.0353
99,1,55.607,13.0134
99,1,55.605,12.941
99,1,55.6114,13.0234
99,1,55.609,13.0237
99,1,55.5885,13.0326
99,1,55.6047,13.0208
99,1,55.6077,13.0363
99,1,55.6019,13.0418
99,1,55.5889,12.9441
99,1,55.6127,13.0064
99,1,55.6037,13.0575
99,1,55.6059,13.0195
99,1,55.5861,12.9869
99,1,55.5956,13.0369
99,1,55.6305,13.0691
99,1,55.5987,13.0723
99,1,55.6173,13.0163
99,1,55.6157,13.033
99,1,55.6176,13.0314
99,1,55.5712,13.0708
99,1,55.5815,13.026
99,1,55.5863,13.0645
99,1,55.612,12.9843
99,1,55.6148,13.0314
99,1,55.6233,13.0046
99,1,55.603,13.0391
99,1,55.6054,13.0211
99,1,55.6154,13.0411
99,1,55.6195,13.0508
99,1,55.5932,12.9919
99,1,55.6059,13.0327
99,1,55.6214,13.0544
99,1,55.5745,13.0317
99,1,55.6172,13.0265
99,1,55.6114,13.0246
99,1,55.6071,13.0159
99,1,55.6181,13.033
99,1,55.6057,13.0303
99,1,55.5725,13.0342
99,1,55.5938,13.0623
99,1,55.619,13.0632
99,1,55.5651,13.0084
99,1,55.5864,12.9988
99,1,55.6122,13.1092
99,1,55.6067,13.0246
99,1,55.6172,13.0189
99,1,55.5479,13.0973
99,1,55.5963,13.0435
99,1,55.6194,13.0566
99,1,55.5736,13.0247
99,1,55.6026,13.0213
99,1,55.5705,13.0204
99,1,55.6214,13.0175
99,1,55.6238,13.0094
99,1,55.5884,13.0568
99,1,55.5904,13.0462
99,1,55.6002,12.9558
99,1,55.5958,12.9396
99,1,55.5953,13.0335
99,1,55.6055,13.0516
99,1,55.6052,13.0405
99,1,55.5922,13.0311
99,1,55.6054,13.0239
99,1,55.5877,13.0266
99,1,55.5916,12.939
99,1,55.5978,13.0454
99,1,55.607,13.0274
99,1,55.5831,13.0363
99,1,55.5955,13.0614
99,1,55.6129,12.9741
99,1,55.5958,13.0202
99,1,55.5951,13.0673
99,1,55.6088,13.109
99,1,55.5909,13.0463
99,1,55.6228,13.051
99,1,55.6045,13.0221
99,1,55.6017,13.0118
99,1,55.6189,13.0392
99,1,55.6212,13.0544
99,1,55.5318,13.0192
99,1,55.6033,13.0285
99,1,55.6023,13.0994
99,1,55.6208,13.0217
99,1,55.6181,13.0135
99,1,55.6199,13.0291
99,1,55.6215,13.0284
99,1,55.6026,13.013
99,1,55.6114,12.9958
99,1,55.5884,13.032
99,1,55.6246,13.0555
99,1,55.5986,13.0269
99,1,55.5977,13.0235
99,1,55.5984,13.023
99,1,55.5954,13.0641
99,1,55.6077,13.0402
99,1,55.5949,13.044
99,1,55.6147,12.9875
99,1,55.5863,13.0416
99,1,55.589,13.0394
99,1,55.608,12.9986
99,1,55.6186,13.0134
99,1,55.6159,13.0357
99,1,55.5661,13.0286
99,1,55.6247,12.985
99,1,55.603,13.0216
99,1,55.606,13.0227
99,1,55.5984,12.9477
99,1,55.6195,13.052
99,1,55.586,13.0373
99,1,55.6063,13.0598
99,1,55.5999,13.0399
99,1,55.6042,13.0377
99,1,55.6366,13.0743
99,1,55.5865,13.0848
99,1,55.6026,12.9372
99,1,55.5946,13.0858
99,1,55.6054,13.1093
99,1,55.5917,13.0595
99,1,55.6013,13.051
99,1,55.5772,13.1498
99,1,55.569,12.9481
99,1,55.5855,13.0355
99,1,55.5761,13.0071
99,1,55.5895,13.0359
99,1,55.5936,13.0275
99,1,55.596,12.9959
99,1,55.598,12.9484
99,1,55.5968,13.0198
99,1,55.6029,13.0932
99,1,55.6035,13.0903
99,1,55.6223,13.0136
99,1,55.5955,13.039
99,1,55.6066,13.0357
99,1,55.5538,12.9288
99,1,55.5961,13.0259
99,1,55.5756,13.0563
99,1,55.6037,13.004
99,1,55.6388,13.0611
99,1,55.5754,12.9871
99,1,55.5963,13.0201
99,1,55.5731,13.0005
99,1,55.5729,12.9997
99,1,55.6227,13.0522
99,1,55.572,12.9426
99,1,55.6039,13.0426
99,1,55.6024,13.0153
99,1,55.5873,13.0281
99,1,55.6002,12.9306
99,1,55.5889,12.9305
99,1,55.5906,12.9919
99,1,55.607,13.02
99,1,55.6035,13.0191
99,1,55.6008,13.032
99,1,55.5929,13.0295
99,1,55.5943,13.0693
99,1,55.6045,13.0355
99,1,55.6214,13.0344
99,1,55.6038,13.0168
99,1,55.6133,13.0096
99,1,55.6031,13.0422
99,1,55.5995,13.0649
99,1,55.5986,12.9895
99,1,55.5967,12.944
99,1,55.5963,12.9461
99,1,55.6017,13.0223
99,1,55.6038,13.0243
99,1,55.6001,12.9853
99,1,55.5452,13.1026
99,1,55.5949,13.059
99,1,55.564,13.1159
99,1,55.5805,13.0308
99,1,55.5766,13.0461
99,1,55.5928,13.0238
99,1,55.6168,13.0357
99,1,55.6233,13.0409
99,1,55.5697,12.9473
99,1,55.6149,13.0422
99,1,55.5839,12.9859
99,1,55.5977,13.0469
99,1,55.6022,13.0161
99,1,55.5887,13.0219
99,1,55.5927,13.0617
99,1,55.5946,13.018
99,1,55.5991,12.9905
99,1,55.5919,12.9939
99,1,55.6035,13.0262
99,1,55.5727,13.0289
99,1,55.5888,13.0192
99,1,55.6029,13.0201
99,1,55.6138,13.0192
99,1,55.5958,12.9951
99,1,55.6187,13.0378
99,1,55.5311,13.0143
99,1,55.5959,13.0639
99,1,55.5569,13.0961
99,1,55.6118,13.013
99,1,55.6032,13.0273
99,1,55.6052,13.0311
99,1,55.6015,13.0161
99,1,55.5702,13.0285
99,1,55.6034,13.012
99,1,55.5964,12.9898
99,1,55.62,13.0148
99,1,55.6056,13.0529
99,1,55.6219,13.0671
99,1,55.6125,13.0548
99,1,55.6065,13.0123
99,1,55.6108,13.017
99,1,55.6043,13.0275
99,1,55.5919,13.0187
99,1,55.6031,13.0295
99,1,55.5958,13.0209
99,1,55.5913,13.0227
99,1,55.5936,13.0207
99,1,55.5928,13.022
